Entity,Code,Day,Daily new confirmed cases of COVID-19,Daily new confirmed deaths due to COVID-19
Albania,ALB,2021-06-18,3,0
Albania,ALB,2021-06-19,4,0
Albania,ALB,2021-06-20,2,0
Albania,ALB,2021-06-21,0,0
Albania,ALB,2021-06-22,6,1
Albania,ALB,2021-06-23,1,0
Albania,ALB,2021-06-24,2,0
Albania,ALB,2021-06-25,7,0
Albania,ALB,2021-06-26,3,1
Albania,ALB,2021-06-27,3,0
Albania,ALB,2021-06-28,1,0
Albania,ALB,2021-06-29,1,0
Albania,ALB,2021-06-30,7,0
Albania,ALB,2021-07-01,2,0
Albania,ALB,2021-07-02,3,0
Albania,ALB,2021-07-03,8,0
Albania,ALB,2021-07-04,1,0
Albania,ALB,2021-07-05,2,0
Albania,ALB,2021-07-06,7,0
Albania,ALB,2021-07-07,13,0
Albania,ALB,2021-07-08,8,0
Albania,ALB,2021-07-09,15,0
Albania,ALB,2021-07-10,7,0
Albania,ALB,2021-07-11,5,0
Albania,ALB,2021-07-12,5,0
Albania,ALB,2021-07-13,11,0
Albania,ALB,2021-07-14,8,0
Albania,ALB,2021-07-15,13,0
Albania,ALB,2021-07-16,18,0
Albania,ALB,2021-07-17,18,0
Albania,ALB,2021-07-18,21,0
Albania,ALB,2021-07-19,11,0
Albania,ALB,2021-07-20,43,0
Albania,ALB,2021-07-21,23,0
Albania,ALB,2021-07-22,34,0
Albania,ALB,2021-07-23,31,0
Albania,ALB,2021-07-24,25,0
Albania,ALB,2021-07-25,22,0
Albania,ALB,2021-07-26,16,0
Albania,ALB,2021-07-27,31,0
Albania,ALB,2021-07-28,30,1
Albania,ALB,2021-07-29,47,0
Albania,ALB,2021-07-30,37,0
Albania,ALB,2021-07-31,45,0
Albania,ALB,2021-08-01,40,0
Albania,ALB,2021-08-02,25,0
Albania,ALB,2021-08-03,65,0
Albania,ALB,2021-08-04,99,0
Albania,ALB,2021-08-05,132,0
Albania,ALB,2021-08-06,149,1
Albania,ALB,2021-08-07,139,1
Albania,ALB,2021-08-08,182,0
Albania,ALB,2021-08-09,69,1
Albania,ALB,2021-08-10,220,0
Albania,ALB,2021-08-11,286,0
Albania,ALB,2021-08-12,274,0
Albania,ALB,2021-08-13,379,1
Albania,ALB,2021-08-14,410,2
Albania,ALB,2021-08-15,397,1
Albania,ALB,2021-08-16,200,2
Albania,ALB,2021-08-17,451,2
Albania,ALB,2021-08-18,477,3
Albania,ALB,2021-08-19,522,2
Albania,ALB,2021-08-20,535,2
Albania,ALB,2021-08-21,658,2
Albania,ALB,2021-08-22,534,1
Albania,ALB,2021-08-23,397,0
Albania,ALB,2021-08-24,800,2
Albania,ALB,2021-08-25,844,3
Albania,ALB,2021-08-26,888,3
Albania,ALB,2021-08-27,921,1
Albania,ALB,2021-08-28,905,3
Albania,ALB,2021-08-29,768,2
Albania,ALB,2021-08-30,486,3
Albania,ALB,2021-08-31,1054,3
Albania,ALB,2021-09-01,982,3
Albania,ALB,2021-09-02,853,4
Albania,ALB,2021-09-03,895,3
Albania,ALB,2021-09-04,984,4
Albania,ALB,2021-09-05,896,3
Albania,ALB,2021-09-06,502,4
Albania,ALB,2021-09-07,740,4
Albania,ALB,2021-09-08,1079,5
Albania,ALB,2021-09-09,998,3
Albania,ALB,2021-09-10,977,4
Albania,ALB,2021-09-11,869,4
Albania,ALB,2021-09-12,864,4
Albania,ALB,2021-09-13,410,5
Albania,ALB,2021-09-14,995,5
Albania,ALB,2021-09-15,992,4
Albania,ALB,2021-09-16,942,6
Albania,ALB,2021-09-17,959,6
Albania,ALB,2021-09-18,849,5
Albania,ALB,2021-09-19,780,6
Albania,ALB,2021-09-20,451,7
Albania,ALB,2021-09-21,872,7
Albania,ALB,2021-09-22,820,7
Albania,ALB,2021-09-23,768,8
Albania,ALB,2021-09-24,826,10
Albania,ALB,2021-09-25,664,10
Albania,ALB,2021-09-26,539,11
Albania,ALB,2021-09-27,295,13
Albania,ALB,2021-09-28,594,15
Albania,ALB,2021-09-29,680,17
Albania,ALB,2021-09-30,669,13
Albania,ALB,2021-10-01,647,7
Albania,ALB,2021-10-02,549,5
Albania,ALB,2021-10-03,467,3
Albania,ALB,2021-10-04,0,0
Albania,ALB,2021-10-05,824,12
Albania,ALB,2021-10-06,572,9
Albania,ALB,2021-10-07,533,12
Albania,ALB,2021-10-08,445,7
Albania,ALB,2021-10-09,475,6
Albania,ALB,2021-10-10,325,9
Albania,ALB,2021-10-11,195,9
Albania,ALB,2021-10-12,501,6
Albania,ALB,2021-10-13,508,5
Albania,ALB,2021-10-14,495,9
Albania,ALB,2021-10-15,441,10
Albania,ALB,2021-10-16,428,3
Albania,ALB,2021-10-17,435,10
Albania,ALB,2021-10-18,217,9
Albania,ALB,2021-10-19,616,12
Albania,ALB,2021-10-20,659,8
Albania,ALB,2021-10-21,566,6
Albania,ALB,2021-10-22,594,8
Albania,ALB,2021-10-23,629,7
Albania,ALB,2021-10-24,444,4
Albania,ALB,2021-10-25,264,6
Albania,ALB,2021-10-26,650,8
Albania,ALB,2021-10-27,672,5
Albania,ALB,2021-10-28,591,9
Albania,ALB,2021-10-29,467,7
Albania,ALB,2021-10-30,547,7
Albania,ALB,2021-10-31,413,8
Albania,ALB,2021-11-01,197,7
Albania,ALB,2021-11-02,725,6
Albania,ALB,2021-11-03,571,3
Albania,ALB,2021-11-04,570,4
Albania,ALB,2021-11-05,631,4
Albania,ALB,2021-11-06,0,0
Albania,ALB,2021-11-07,1131,7
Albania,ALB,2021-11-08,230,11
Albania,ALB,2021-11-09,770,4
Albania,ALB,2021-11-10,690,5
Albania,ALB,2021-11-11,625,3
Albania,ALB,2021-11-12,573,5
Albania,ALB,2021-11-13,587,3
Albania,ALB,2021-11-14,475,4
Albania,ALB,2021-11-15,194,7
Albania,ALB,2021-11-16,587,7
Albania,ALB,2021-11-17,616,10
Albania,ALB,2021-11-18,549,8
Albania,ALB,2021-11-19,502,7
Albania,ALB,2021-11-20,465,6
Albania,ALB,2021-11-21,0,0
Albania,ALB,2021-11-22,623,14
Albania,ALB,2021-11-23,556,4
Albania,ALB,2021-11-24,609,10
Albania,ALB,2021-11-25,516,5
Albania,ALB,2021-11-26,440,9
Albania,ALB,2021-11-27,405,8
Albania,ALB,2021-11-28,418,4
Albania,ALB,2021-11-29,195,3
Albania,ALB,2021-11-30,195,4
Albania,ALB,2021-12-01,228,5
Albania,ALB,2021-12-02,466,3
Albania,ALB,2021-12-03,406,4
Albania,ALB,2021-12-04,357,1
Albania,ALB,2021-12-05,328,1
Albania,ALB,2021-12-06,172,5
Albania,ALB,2021-12-07,393,7
Albania,ALB,2021-12-08,346,4
Albania,ALB,2021-12-09,222,2
Albania,ALB,2021-12-10,352,2
Albania,ALB,2021-12-11,309,2
Albania,ALB,2021-12-12,263,2
Albania,ALB,2021-12-13,138,6
Albania,ALB,2021-12-14,376,4
Albania,ALB,2021-12-15,326,8
Albania,ALB,2021-12-16,301,4
Albania,ALB,2021-12-17,296,2
Albania,ALB,2021-12-18,325,3
Albania,ALB,2021-12-19,228,5
Albania,ALB,2021-12-20,120,6
Albania,ALB,2021-12-21,376,6
Albania,ALB,2021-12-22,343,2
Albania,ALB,2021-12-23,319,1
Albania,ALB,2021-12-24,286,6
Albania,ALB,2021-12-25,321,2
Albania,ALB,2021-12-26,167,5
Albania,ALB,2021-12-27,0,0
Albania,ALB,2021-12-28,643,13
Albania,ALB,2021-12-29,547,5
Albania,ALB,2021-12-30,0,0
Albania,ALB,2021-12-31,1325,5
Albania,ALB,2022-01-01,0,0
Albania,ALB,2022-01-02,661,3
Albania,ALB,2022-01-03,0,0
Albania,ALB,2022-01-04,1136,4
Albania,ALB,2022-01-05,0,0
Albania,ALB,2022-01-06,1236,4
Albania,ALB,2022-01-07,1648,5
Albania,ALB,2022-01-08,0,0
Albania,ALB,2022-01-09,4789,7
Albania,ALB,2022-01-10,793,1
Albania,ALB,2022-01-11,2177,6
Albania,ALB,2022-01-12,1905,6
Albania,ALB,2022-01-13,2029,2
Albania,ALB,2022-01-14,2179,7
Albania,ALB,2022-01-15,2163,3
Albania,ALB,2022-01-16,1697,4
Albania,ALB,2022-01-17,1017,2
Albania,ALB,2022-01-18,2832,6
Albania,ALB,2022-01-19,2643,6
Albania,ALB,2022-01-20,2383,3
Albania,ALB,2022-01-21,2670,6
Albania,ALB,2022-01-22,2230,5
Albania,ALB,2022-01-23,1658,8
Albania,ALB,2022-01-24,0,0
Albania,ALB,2022-01-25,789,7
Albania,ALB,2022-01-26,2156,5
Albania,ALB,2022-01-27,1562,6
Albania,ALB,2022-01-28,1549,6
Albania,ALB,2022-01-29,0,0
Albania,ALB,2022-01-30,1615,5
Albania,ALB,2022-01-31,2802,12
Albania,ALB,2022-02-01,0,0
Albania,ALB,2022-02-02,2697,16
Albania,ALB,2022-02-03,0,0
Albania,ALB,2022-02-04,1932,9
Albania,ALB,2022-02-05,0,0
Albania,ALB,2022-02-06,1452,9
Albania,ALB,2022-02-07,251,7
Albania,ALB,2022-02-08,841,6
Albania,ALB,2022-02-09,700,6
Albania,ALB,2022-02-10,604,3
Albania,ALB,2022-02-11,0,0
Albania,ALB,2022-02-12,531,5
Albania,ALB,2022-02-13,457,3
Albania,ALB,2022-02-14,296,4
Albania,ALB,2022-02-15,187,6
Albania,ALB,2022-02-16,449,3
Albania,ALB,2022-02-17,361,7
Albania,ALB,2022-02-18,300,2
Albania,ALB,2022-02-19,303,1
Albania,ALB,2022-02-20,260,5
Albania,ALB,2022-02-21,206,7
Albania,ALB,2022-02-22,85,6
Albania,ALB,2022-02-23,279,2
Albania,ALB,2022-02-24,213,4
Albania,ALB,2022-02-25,194,1
Albania,ALB,2022-02-26,0,0
Albania,ALB,2022-02-27,386,6
Albania,ALB,2022-02-28,36,5
Albania,ALB,2022-03-01,139,3
Albania,ALB,2022-03-02,123,2
Albania,ALB,2022-03-03,0,0
Albania,ALB,2022-03-04,205,4
Albania,ALB,2022-03-05,0,0
Albania,ALB,2022-03-06,180,4
Albania,ALB,2022-03-07,40,1
Albania,ALB,2022-03-08,87,0
Albania,ALB,2022-03-09,75,0
Albania,ALB,2022-03-10,67,1
Albania,ALB,2022-03-11,73,1
Albania,ALB,2022-03-12,69,0
Albania,ALB,2022-03-13,42,0
Albania,ALB,2022-03-14,26,0
Albania,ALB,2022-03-15,22,1
Albania,ALB,2022-03-16,93,1
Albania,ALB,2022-03-17,81,0
Albania,ALB,2022-03-18,76,0
Albania,ALB,2022-03-19,79,0
Albania,ALB,2022-03-20,48,0
Albania,ALB,2022-03-21,0,0
Albania,ALB,2022-03-22,58,2
Albania,ALB,2022-03-23,18,0
Albania,ALB,2022-03-24,93,0
Albania,ALB,2022-03-25,61,1
Albania,ALB,2022-03-26,69,1
Albania,ALB,2022-03-27,45,0
Albania,ALB,2022-03-28,0,0
Albania,ALB,2022-03-29,97,1
Albania,ALB,2022-03-30,79,0
Albania,ALB,2022-03-31,69,0
Albania,ALB,2022-04-01,82,0
Albania,ALB,2022-04-02,64,0
Albania,ALB,2022-04-03,47,0
Albania,ALB,2022-04-04,43,0
Albania,ALB,2022-04-05,87,0
Albania,ALB,2022-04-06,55,0
Albania,ALB,2022-04-07,53,0
Albania,ALB,2022-04-08,28,0
Albania,ALB,2022-04-09,55,0
Albania,ALB,2022-04-10,28,1
Albania,ALB,2022-04-11,0,0
Albania,ALB,2022-04-12,53,1
Albania,ALB,2022-04-13,48,0
Albania,ALB,2022-04-14,56,1
Albania,ALB,2022-04-15,53,0
Albania,ALB,2022-04-16,33,1
Albania,ALB,2022-04-17,42,0
Albania,ALB,2022-04-18,16,0
Albania,ALB,2022-04-19,15,0
Albania,ALB,2022-04-20,71,0
Albania,ALB,2022-04-21,0,0
Albania,ALB,2022-04-22,131,0
Albania,ALB,2022-04-23,54,0
Albania,ALB,2022-04-24,37,0
Albania,ALB,2022-04-25,0,0
Albania,ALB,2022-04-26,34,0
Albania,ALB,2022-04-27,67,0
Albania,ALB,2022-04-28,73,0
Albania,ALB,2022-04-29,53,0
Albania,ALB,2022-04-30,52,0
Albania,ALB,2022-05-01,60,0
Albania,ALB,2022-05-02,10,0
Albania,ALB,2022-05-03,14,0
Albania,ALB,2022-05-04,20,0
Albania,ALB,2022-05-05,55,0
Albania,ALB,2022-05-06,44,0
Albania,ALB,2022-05-07,31,0
Albania,ALB,2022-05-08,25,1
Albania,ALB,2022-05-09,6,0
Albania,ALB,2022-05-10,44,0
Albania,ALB,2022-05-11,24,0
Albania,ALB,2022-05-12,45,0
Albania,ALB,2022-05-13,49,0
Albania,ALB,2022-05-14,40,0
Albania,ALB,2022-05-15,41,0
Albania,ALB,2022-05-16,6,0
Albania,ALB,2022-05-17,67,0
Albania,ALB,2022-05-18,44,0
Albania,ALB,2022-05-19,0,0
Albania,ALB,2022-05-20,0,0
Albania,ALB,2022-05-21,106,0
Albania,ALB,2022-05-22,26,0
Albania,ALB,2022-05-23,17,0
Albania,ALB,2022-05-24,58,0
Albania,ALB,2022-05-25,46,0
Albania,ALB,2022-05-26,27,0
Albania,ALB,2022-05-27,36,0
Albania,ALB,2022-05-28,33,0
Albania,ALB,2022-05-29,20,0
Albania,ALB,2022-05-30,0,0
Albania,ALB,2022-05-31,0,0
Albania,ALB,2022-06-01,120,0
Albania,ALB,2022-06-02,0,0
Albania,ALB,2022-06-03,89,0
Albania,ALB,2022-06-04,32,0
Albania,ALB,2022-06-05,59,0
Albania,ALB,2022-06-06,14,0
Albania,ALB,2022-06-07,53,0
Albania,ALB,2022-06-08,50,0
Albania,ALB,2022-06-09,65,0
Albania,ALB,2022-06-10,55,0
Albania,ALB,2022-06-11,52,0
Albania,ALB,2022-06-12,41,0
Albania,ALB,2022-06-13,0,0
Albania,ALB,2022-06-14,90,0
Albania,ALB,2022-06-15,0,0
Albania,ALB,2022-06-16,0,0
Albania,ALB,2022-06-17,320,0
Albania,ALB,2022-06-18,0,0
Albania,ALB,2022-06-19,268,0
Albania,ALB,2022-06-20,35,0
Albania,ALB,2022-06-21,219,0
Albania,ALB,2022-06-22,277,0
Albania,ALB,2022-06-23,271,0
Albania,ALB,2022-06-24,293,0
Albania,ALB,2022-06-25,289,0
Albania,ALB,2022-06-26,284,0
Albania,ALB,2022-06-27,0,0
Albania,ALB,2022-06-28,90,1
Albania,ALB,2022-06-29,1131,1
Albania,ALB,2022-06-30,553,1
Albania,ALB,2022-07-01,619,1
Albania,ALB,2022-07-02,671,0
Albania,ALB,2022-07-03,549,1
Albania,ALB,2022-07-04,0,0
Albania,ALB,2022-07-05,0,0
Albania,ALB,2022-07-06,1121,4
Albania,ALB,2022-07-07,947,2
Albania,ALB,2022-07-08,973,2
Albania,ALB,2022-07-09,1001,2
Albania,ALB,2022-07-10,1252,2
Albania,ALB,2022-07-11,192,0
Albania,ALB,2022-07-12,1215,2
Albania,ALB,2022-07-13,1563,1
Albania,ALB,2022-07-14,0,0
Albania,ALB,2022-07-15,2963,0
Albania,ALB,2022-07-16,1326,0
Albania,ALB,2022-07-17,1062,0
Albania,ALB,2022-07-18,427,1
Albania,ALB,2022-07-19,1846,2
Albania,ALB,2022-07-20,1480,1
Albania,ALB,2022-07-21,1336,0
Albania,ALB,2022-07-22,1373,2
Albania,ALB,2022-07-23,1158,2
Albania,ALB,2022-07-24,965,2
Albania,ALB,2022-07-25,233,2
Albania,ALB,2022-07-26,1666,3
Algeria,DZA,2020-02-25,1,
Algeria,DZA,2020-02-26,0,
Algeria,DZA,2020-02-27,0,
Algeria,DZA,2020-02-28,0,
Algeria,DZA,2020-02-29,0,
Algeria,DZA,2020-03-01,0,
Algeria,DZA,2020-03-02,2,
Algeria,DZA,2020-03-03,2,
Algeria,DZA,2020-03-04,7,
Algeria,DZA,2020-03-05,0,
Algeria,DZA,2020-03-06,5,
Algeria,DZA,2020-03-07,0,
Algeria,DZA,2020-03-08,2,
Algeria,DZA,2020-03-09,1,
Algeria,DZA,2020-03-10,0,
Algeria,DZA,2020-03-11,0,
Algeria,DZA,2020-03-12,4,1
Algeria,DZA,2020-03-13,2,1
Algeria,DZA,2020-03-14,11,1
Algeria,DZA,2020-03-15,11,1
Algeria,DZA,2020-03-16,6,0
Algeria,DZA,2020-03-17,6,0
Algeria,DZA,2020-03-18,14,3
Algeria,DZA,2020-03-19,13,2
Algeria,DZA,2020-03-20,3,2
Algeria,DZA,2020-03-21,49,4
Algeria,DZA,2020-03-22,62,2
Algeria,DZA,2020-03-23,29,0
Algeria,DZA,2020-03-24,34,2
Algeria,DZA,2020-03-25,38,2
Algeria,DZA,2020-03-26,65,4
Algeria,DZA,2020-03-27,42,1
Algeria,DZA,2020-03-28,45,3
Algeria,DZA,2020-03-29,57,2
Algeria,DZA,2020-03-30,73,4
Algeria,DZA,2020-03-31,132,9
Algeria,DZA,2020-04-01,131,14
Algeria,DZA,2020-04-02,139,28
Algeria,DZA,2020-04-03,185,19
Algeria,DZA,2020-04-04,80,25
Algeria,DZA,2020-04-05,69,22
Algeria,DZA,2020-04-06,103,21
Algeria,DZA,2020-04-07,45,20
Algeria,DZA,2020-04-08,104,12
Algeria,DZA,2020-04-09,94,30
Algeria,DZA,2020-04-10,95,21
Algeria,DZA,2020-04-11,64,19
Algeria,DZA,2020-04-12,89,18
Algeria,DZA,2020-04-13,69,20
Algeria,DZA,2020-04-14,87,13
Algeria,DZA,2020-04-15,90,10
Algeria,DZA,2020-04-16,108,12
Algeria,DZA,2020-04-17,150,16
Algeria,DZA,2020-04-18,116,3
Algeria,DZA,2020-04-19,95,8
Algeria,DZA,2020-04-20,89,9
Algeria,DZA,2020-04-21,93,8
Algeria,DZA,2020-04-22,99,10
Algeria,DZA,2020-04-23,97,5
Algeria,DZA,2020-04-24,120,8
Algeria,DZA,2020-04-25,129,4
Algeria,DZA,2020-04-26,126,6
Algeria,DZA,2020-04-27,135,7
Algeria,DZA,2020-04-28,132,5
Algeria,DZA,2020-04-29,199,7
Algeria,DZA,2020-04-30,158,6
Algeria,DZA,2020-05-01,148,3
Algeria,DZA,2020-05-02,141,6
Algeria,DZA,2020-05-03,179,4
Algeria,DZA,2020-05-04,174,2
Algeria,DZA,2020-05-05,190,5
Algeria,DZA,2020-05-06,159,6
Algeria,DZA,2020-05-07,185,7
Algeria,DZA,2020-05-08,187,5
Algeria,DZA,2020-05-09,189,6
Algeria,DZA,2020-05-10,165,8
Algeria,DZA,2020-05-11,168,5
Algeria,DZA,2020-05-12,176,8
Algeria,DZA,2020-05-13,186,7
Algeria,DZA,2020-05-14,189,7
Algeria,DZA,2020-05-15,187,7
Algeria,DZA,2020-05-16,192,6
Algeria,DZA,2020-05-17,198,6
Algeria,DZA,2020-05-18,182,7
Algeria,DZA,2020-05-19,176,6
Algeria,DZA,2020-05-20,165,7
Algeria,DZA,2020-05-21,186,7
Algeria,DZA,2020-05-22,190,7
Algeria,DZA,2020-05-23,195,10
Algeria,DZA,2020-05-24,193,8
Algeria,DZA,2020-05-25,197,9
Algeria,DZA,2020-05-26,194,8
Algeria,DZA,2020-05-27,160,6
Algeria,DZA,2020-05-28,140,7
Algeria,DZA,2020-05-29,137,8
Algeria,DZA,2020-05-30,133,8
Algeria,DZA,2020-05-31,127,7
Algeria,DZA,2020-06-01,119,8
Algeria,DZA,2020-06-02,113,6
Algeria,DZA,2020-06-03,107,6
Algeria,DZA,2020-06-04,98,8
Algeria,DZA,2020-06-05,104,9
Algeria,DZA,2020-06-06,115,8
Algeria,DZA,2020-06-07,104,9
Algeria,DZA,2020-06-08,111,8
Algeria,DZA,2020-06-09,117,9
Algeria,DZA,2020-06-10,102,8
Algeria,DZA,2020-06-11,105,9
Algeria,DZA,2020-06-12,109,10
Algeria,DZA,2020-06-13,112,9
Algeria,DZA,2020-06-14,109,7
Algeria,DZA,2020-06-15,112,10
Algeria,DZA,2020-06-16,116,11
Algeria,DZA,2020-06-17,121,11
Algeria,DZA,2020-06-18,117,12
Algeria,DZA,2020-06-19,119,14
Algeria,DZA,2020-06-20,127,12
Algeria,DZA,2020-06-21,140,8
Algeria,DZA,2020-06-22,149,7
Algeria,DZA,2020-06-23,156,9
Algeria,DZA,2020-06-24,172,8
Algeria,DZA,2020-06-25,197,9
Algeria,DZA,2020-06-26,240,7
Algeria,DZA,2020-06-27,283,7
Algeria,DZA,2020-06-28,305,5
Algeria,DZA,2020-06-29,298,8
Algeria,DZA,2020-06-30,336,7
Algeria,DZA,2020-07-01,365,8
Algeria,DZA,2020-07-02,385,8
Algeria,DZA,2020-07-03,413,9
Algeria,DZA,2020-07-04,430,9
Algeria,DZA,2020-07-05,441,6
Algeria,DZA,2020-07-06,463,7
Algeria,DZA,2020-07-07,475,9
Algeria,DZA,2020-07-08,469,10
Algeria,DZA,2020-07-09,460,10
Algeria,DZA,2020-07-10,434,8
Algeria,DZA,2020-07-11,470,8
Algeria,DZA,2020-07-12,483,7
Algeria,DZA,2020-07-13,494,7
Algeria,DZA,2020-07-14,527,10
Algeria,DZA,2020-07-15,554,12
Algeria,DZA,2020-07-16,585,12
Algeria,DZA,2020-07-17,593,5
Algeria,DZA,2020-07-18,601,11
Algeria,DZA,2020-07-19,535,10
Algeria,DZA,2020-07-20,607,9
Algeria,DZA,2020-07-21,587,13
Algeria,DZA,2020-07-22,594,11
Algeria,DZA,2020-07-23,612,13
Algeria,DZA,2020-07-24,675,12
Algeria,DZA,2020-07-25,605,10
Algeria,DZA,2020-07-26,593,9
Algeria,DZA,2020-07-27,616,8
Algeria,DZA,2020-07-28,642,11
Algeria,DZA,2020-07-29,614,12
Algeria,DZA,2020-07-30,602,14
Algeria,DZA,2020-07-31,563,10
Algeria,DZA,2020-08-01,556,13
Algeria,DZA,2020-08-02,515,8
Algeria,DZA,2020-08-03,507,8
Algeria,DZA,2020-08-04,532,9
Algeria,DZA,2020-08-05,551,13
Algeria,DZA,2020-08-06,571,12
Algeria,DZA,2020-08-07,529,9
Algeria,DZA,2020-08-08,538,11
Algeria,DZA,2020-08-09,467,9
Algeria,DZA,2020-08-10,552,10
Algeria,DZA,2020-08-11,492,10
Algeria,DZA,2020-08-12,495,11
Algeria,DZA,2020-08-13,488,8
Algeria,DZA,2020-08-14,477,10
Algeria,DZA,2020-08-15,469,9
Algeria,DZA,2020-08-16,450,10
Algeria,DZA,2020-08-17,442,9
Algeria,DZA,2020-08-18,419,12
Algeria,DZA,2020-08-19,403,11
Algeria,DZA,2020-08-20,411,9
Algeria,DZA,2020-08-21,409,7
Algeria,DZA,2020-08-22,401,6
Algeria,DZA,2020-08-23,392,11
Algeria,DZA,2020-08-24,398,11
Algeria,DZA,2020-08-25,370,10
Algeria,DZA,2020-08-26,391,9
Algeria,DZA,2020-08-27,397,10
Algeria,DZA,2020-08-28,387,8
Algeria,DZA,2020-08-29,378,8
Algeria,DZA,2020-08-30,365,10
Algeria,DZA,2020-08-31,348,9
Algeria,DZA,2020-09-01,339,8
Algeria,DZA,2020-09-02,325,5
Algeria,DZA,2020-09-03,311,6
Algeria,DZA,2020-09-04,304,10
Algeria,DZA,2020-09-05,298,10
Algeria,DZA,2020-09-06,293,7
Algeria,DZA,2020-09-07,289,6
Algeria,DZA,2020-09-08,285,9
Algeria,DZA,2020-09-09,278,10
Algeria,DZA,2020-09-10,272,10
Algeria,DZA,2020-09-11,264,8
Algeria,DZA,2020-09-12,255,6
Algeria,DZA,2020-09-13,247,7
Algeria,DZA,2020-09-14,242,8
Algeria,DZA,2020-09-15,238,12
Algeria,DZA,2020-09-16,232,13
Algeria,DZA,2020-09-17,228,9
Algeria,DZA,2020-09-18,219,5
Algeria,DZA,2020-09-19,210,6
Algeria,DZA,2020-09-20,203,7
Algeria,DZA,2020-09-21,197,7
Algeria,DZA,2020-09-22,191,10
Algeria,DZA,2020-09-23,186,9
Algeria,DZA,2020-09-24,179,5
Algeria,DZA,2020-09-25,175,4
Algeria,DZA,2020-09-26,160,4
Algeria,DZA,2020-09-27,153,3
Algeria,DZA,2020-09-28,146,5
Algeria,DZA,2020-09-29,155,7
Algeria,DZA,2020-09-30,162,10
Algeria,DZA,2020-10-01,160,5
Algeria,DZA,2020-10-02,157,8
Algeria,DZA,2020-10-03,148,7
Algeria,DZA,2020-10-04,141,4
Algeria,DZA,2020-10-05,134,8
Algeria,DZA,2020-10-06,129,0
Algeria,DZA,2020-10-07,121,3
Algeria,DZA,2020-10-08,138,12
Algeria,DZA,2020-10-09,146,6
Algeria,DZA,2020-10-10,136,6
Algeria,DZA,2020-10-11,132,6
Algeria,DZA,2020-10-12,253,8
Algeria,DZA,2020-10-13,74,9
Algeria,DZA,2020-10-14,185,9
Algeria,DZA,2020-10-15,193,0
Algeria,DZA,2020-10-16,221,14
Algeria,DZA,2020-10-17,205,5
Algeria,DZA,2020-10-18,199,10
Algeria,DZA,2020-10-19,214,9
Algeria,DZA,2020-10-20,213,8
Algeria,DZA,2020-10-21,252,7
Algeria,DZA,2020-10-22,276,8
Algeria,DZA,2020-10-23,273,9
Algeria,DZA,2020-10-24,250,10
Algeria,DZA,2020-10-25,263,7
Algeria,DZA,2020-10-26,276,8
Algeria,DZA,2020-10-27,287,9
Algeria,DZA,2020-10-28,320,10
Algeria,DZA,2020-10-29,306,8
Algeria,DZA,2020-10-30,319,7
Algeria,DZA,2020-10-31,291,8
Algeria,DZA,2020-11-01,330,9
Algeria,DZA,2020-11-02,302,7
Algeria,DZA,2020-11-03,405,0
Algeria,DZA,2020-11-04,548,19
Algeria,DZA,2020-11-05,642,12
Algeria,DZA,2020-11-06,631,13
Algeria,DZA,2020-11-07,581,12
Algeria,DZA,2020-11-08,670,12
Algeria,DZA,2020-11-09,642,14
Algeria,DZA,2020-11-10,753,15
Algeria,DZA,2020-11-11,811,16
Algeria,DZA,2020-11-12,851,18
Algeria,DZA,2020-11-13,867,13
Algeria,DZA,2020-11-14,844,15
Algeria,DZA,2020-11-15,860,15
Algeria,DZA,2020-11-16,910,14
Algeria,DZA,2020-11-17,1002,18
Algeria,DZA,2020-11-18,1038,20
Algeria,DZA,2020-11-19,1023,18
Algeria,DZA,2020-11-20,1103,12
Algeria,DZA,2020-11-21,1019,19
Algeria,DZA,2020-11-22,1088,17
Algeria,DZA,2020-11-23,1005,22
Algeria,DZA,2020-11-24,1133,15
Algeria,DZA,2020-11-25,1025,20
Algeria,DZA,2020-11-26,1085,23
Algeria,DZA,2020-11-27,1058,20
Algeria,DZA,2020-11-28,1044,21
Algeria,DZA,2020-11-29,1009,17
Algeria,DZA,2020-11-30,978,21
Algeria,DZA,2020-12-01,953,16
Algeria,DZA,2020-12-02,932,17
Algeria,DZA,2020-12-03,843,16
Algeria,DZA,2020-12-04,803,12
Algeria,DZA,2020-12-05,772,9
Algeria,DZA,2020-12-06,750,15
Algeria,DZA,2020-12-07,573,11
Algeria,DZA,2020-12-08,591,12
Algeria,DZA,2020-12-09,598,15
Algeria,DZA,2020-12-10,565,10
Algeria,DZA,2020-12-11,542,11
Algeria,DZA,2020-12-12,517,9
Algeria,DZA,2020-12-13,464,12
Algeria,DZA,2020-12-14,495,13
Algeria,DZA,2020-12-15,468,14
Algeria,DZA,2020-12-16,442,8
Algeria,DZA,2020-12-17,426,9
Algeria,DZA,2020-12-18,438,7
Algeria,DZA,2020-12-19,410,12
Algeria,DZA,2020-12-20,422,7
Algeria,DZA,2020-12-21,456,9
Algeria,DZA,2020-12-22,410,12
Algeria,DZA,2020-12-23,480,9
Algeria,DZA,2020-12-24,458,9
Algeria,DZA,2020-12-25,434,11
Algeria,DZA,2020-12-26,416,6
Algeria,DZA,2020-12-27,392,6
Algeria,DZA,2020-12-28,382,9
Algeria,DZA,2020-12-29,357,8
Algeria,DZA,2020-12-30,323,6
Algeria,DZA,2020-12-31,299,5
